AC   MIPF0000001
ID   mir-17
MI   MI0012059  mtr-MIR2680c
MI   MI0012060  mtr-MIR2680d
MI   MI0012061  mtr-MIR2680e
//
AC   MIPF0000842
ID   mir-2941
MI   MI0013491  aae-mir-2941-1
MI   MI0013492  aae-mir-2941-2
MI   MI0013622  cqu-mir-2941-1
MI   MI0013623  cqu-mir-2941-2
//
AC   MIPF0000843
ID   mir-982
MI   MI0005839  dme-mir-982
MI   MI0011782  dsi-mir-982c
MI   MI0011783  dsi-mir-982b
MI   MI0011784  dsi-mir-982a
//
AC   MIPF0000844
ID   mir-1837
MI   MI0008028  cfa-mir-1837-1
MI   MI0015961  cfa-mir-1837-2
MI   MI0015962  cfa-mir-1837-3
MI   MI0015963  cfa-mir-1837-4
//
AC   MIPF0000845
ID   mir-3130
MI   MI0014147  hsa-mir-3130-1
MI   MI0014148  hsa-mir-3130-2
//
AC   MIPF0000846
ID   mir-3202
MI   MI0014252  hsa-mir-3202-1
MI   MI0014253  hsa-mir-3202-2
//
AC   MIPF0000847
ID   mir-3267
MI   MI0014323  bmo-mir-3267a
MI   MI0014338  bmo-mir-3267b
MI   MI0014409  bmo-mir-3351
MI   MI0014430  bmo-mir-3267c
//
AC   MIPF0000848
ID   mir-1890
MI   MI0008311  aga-mir-1890
MI   MI0013457  aae-mir-1890
MI   MI0013615  cqu-mir-1890-1
MI   MI0013616  cqu-mir-1890-2
//
AC   MIPF0000849
ID   mir-1677
MI   MI0007349  gga-mir-1620
MI   MI0007411  gga-mir-1677
MI   MI0007483  gga-mir-1744
MI   MI0007527  gga-mir-1784
MI   MI0013638  tgu-mir-1677
MI   MI0013644  tgu-mir-1784
MI   MI0018768  aca-mir-1677a
MI   MI0018769  aca-mir-1677b
//
AC   MIPF0000850
ID   mir-BART10
MI   MI0003732  ebv-mir-BART10
MI   MI0013286  rlcv-mir-rL1-27
//
AC   MIPF0000851
ID   mir-2804
MI   MI0012380  bmo-mir-2804-1
MI   MI0012391  bmo-mir-2804-2
MI   MI0012410  bmo-mir-2804-3
MI   MI0012463  bmo-mir-2804-4
//
AC   MIPF0000852
ID   mir-999
MI   MI0005861  dme-mir-999
MI   MI0011746  dsi-mir-999
MI   MI0013464  aae-mir-999
MI   MI0013573  cqu-mir-999
//
AC   MIPF0000853
ID   MIR2675
MI   MI0007242  gma-MIR1525
MI   MI0011807  mtr-MIR2589
MI   MI0012043  mtr-MIR2675a
MI   MI0012044  mtr-MIR2675b
//
AC   MIPF0000854
ID   mir-iab-8
MI   MI0005805  dme-mir-iab-8
MI   MI0011626  dps-mir-iab-8
MI   MI0011775  dsi-mir-iab-8
MI   MI0013534  bmo-mir-iab-8
MI   MI0014735  nvi-mir-iab-8
MI   MI0016296  tca-mir-iab-8
MI   MI0016624  ngi-mir-iab-8
//
AC   MIPF0000855
ID   MIR2670
MI   MI0012025  mtr-MIR2670a
MI   MI0012026  mtr-MIR2670b
MI   MI0012027  mtr-MIR2670c
MI   MI0012028  mtr-MIR2670d
MI   MI0018313  mtr-MIR2670e
MI   MI0018314  mtr-MIR2670f
MI   MI0018315  mtr-MIR2670g
//
AC   MIPF0000856
ID   mir-2543
MI   MI0011679  dps-mir-2543a-1
MI   MI0011682  dps-mir-2543b-2
MI   MI0011686  dps-mir-2543b-1
MI   MI0011724  dps-mir-2543a-2
//
AC   MIPF0000857
ID   mir-1891
MI   MI0008312  aga-mir-1891
MI   MI0013468  aae-mir-1891-1
MI   MI0013469  aae-mir-1891-2
MI   MI0013611  cqu-mir-1891
//
AC   MIPF0000858
ID   mir-2518
MI   MI0011643  dps-mir-2518-3
MI   MI0011644  dps-mir-2518-2
MI   MI0011645  dps-mir-2518-4
MI   MI0011649  dps-mir-2518-1
//
AC   MIPF0000859
ID   mir-987
MI   MI0005846  dme-mir-987
MI   MI0011600  dps-mir-987
MI   MI0011735  dsi-mir-987-1
MI   MI0011794  dsi-mir-987-2
//
AC   MIPF0000860
ID   mir-986
MI   MI0005845  dme-mir-986
MI   MI0011622  dps-mir-986
MI   MI0011734  dsi-mir-986
//
AC   MIPF0000861
ID   MIR2907
MI   MI0013247  osa-MIR2907a
MI   MI0013248  osa-MIR2907b
MI   MI0013250  osa-MIR2907d
//
AC   MIPF0000862
ID   mir-238
MI   MI0000313  cel-mir-238
MI   MI0010976  cbr-mir-238
MI   MI0011038  crm-mir-238
//
AC   MIPF0000863
ID   MIR827_2
MI   MI0013548  ghr-MIR827a
MI   MI0013549  ghr-MIR827b
MI   MI0013550  ghr-MIR827c
MI   MI0017533  tcc-MIR827
//
AC   MIPF0000864
ID   MIR2609
MI   MI0011862  mtr-MIR2609a
MI   MI0011863  mtr-MIR2609b
MI   MI0011864  mtr-MIR2609c
MI   MI0018344  mtr-MIR5243
//
AC   MIPF0000865
ID   mir-968
MI   MI0005825  dme-mir-968
MI   MI0011605  dps-mir-968
MI   MI0011739  dsi-mir-968
//
AC   MIPF0000866
ID   mir-1010
MI   MI0005871  dme-mir-1010
MI   MI0011619  dps-mir-1010
MI   MI0011750  dsi-mir-1010
//
AC   MIPF0000867
ID   mir-4000
MI   MI0015499  cin-mir-4000d
MI   MI0015500  cin-mir-4000a-1
MI   MI0015501  cin-mir-4000b-1
MI   MI0015503  cin-mir-4000a-3
MI   MI0015504  cin-mir-4000a-2
MI   MI0015508  cin-mir-4000b-2
//
AC   MIPF0000868
ID   MIR528
MI   MI0003201  osa-MIR528
MI   MI0013240  zma-MIR528b
MI   MI0013259  sbi-MIR528
MI   MI0018087  bdi-MIR528
MI   MI0018188  ssp-MIR528
//
AC   MIPF0000869
ID   mir-3538
MI   MI0015391  gga-mir-3538-1
MI   MI0015392  gga-mir-3538-2
//
AC   MIPF0000870
ID   mir-2582
MI   MI0011788  dsi-mir-2582a
MI   MI0011790  dsi-mir-2582b
//
AC   MIPF0000871
ID   MIR398_2
MI   MI0013231  zma-MIR398a
MI   MI0013232  zma-MIR398b
MI   MI0013257  sbi-MIR398
//
AC   MIPF0000872
ID   mir-2904
MI   MI0013080  bta-mir-2904-1
MI   MI0013081  bta-mir-2904-2
MI   MI0013082  bta-mir-2904-3
//
AC   MIPF0000873
ID   mir-1006
MI   MI0005867  dme-mir-1006
MI   MI0011608  dps-mir-1006
MI   MI0011740  dsi-mir-1006
//
AC   MIPF0000874
ID   mir-54
MI   MI0010985  cbr-mir-54a
MI   MI0011013  cbr-mir-54c
MI   MI0011014  cbr-mir-54d
//
AC   MIPF0000875
ID   MIR2593
MI   MI0011827  mtr-MIR2593a
MI   MI0011828  mtr-MIR2593b
MI   MI0011829  mtr-MIR2593c
MI   MI0018423  mtr-MIR5281a
MI   MI0018450  mtr-MIR5287a
MI   MI0018451  mtr-MIR5287b
//
AC   MIPF0000876
ID   mir-2849
MI   MI0012468  bmo-mir-2849-1
MI   MI0012471  bmo-mir-2849-2
MI   MI0012472  bmo-mir-2849-3
//
AC   MIPF0000877
ID   mir-1270
MI   MI0006407  hsa-mir-1270-1
MI   MI0015228  ppy-mir-1270
MI   MI0015976  hsa-mir-1270-2
//
AC   MIPF0000878
ID   MIR2653
MI   MI0011983  mtr-MIR2653a
MI   MI0011984  mtr-MIR2653b
MI   MI0011985  mtr-MIR2653c
//
AC   MIPF0000879
ID   mir-969
MI   MI0005826  dme-mir-969
MI   MI0011620  dps-mir-969
MI   MI0011758  dsi-mir-969
//
AC   MIPF0000880
ID   mir-2566
MI   MI0011710  dps-mir-2566a-1
MI   MI0011712  dps-mir-2566a-2
MI   MI0011714  dps-mir-2566b
//
AC   MIPF0000882
ID   MIR396_2
MI   MI0013047  osa-MIR396g
MI   MI0013048  osa-MIR396h
MI   MI0013049  osa-MIR396i
//
AC   MIPF0000883
ID   mir-2237
MI   MI0011205  ppc-mir-2237a
MI   MI0011206  ppc-mir-2237b
MI   MI0011233  ppc-mir-2237c
//
AC   MIPF0000884
ID   mir-2816
MI   MI0012400  bmo-mir-2816-1
MI   MI0012411  bmo-mir-2816-2
MI   MI0012413  bmo-mir-2816-3
//
AC   MIPF0000885
ID   mir-989
MI   MI0005848  dme-mir-989
MI   MI0006242  aga-mir-989
MI   MI0011591  dps-mir-989
MI   MI0011768  dsi-mir-989
MI   MI0013451  aae-mir-989
MI   MI0013586  cqu-mir-989
//
AC   MIPF0000886
ID   mir-2833
MI   MI0012433  bmo-mir-2833-1
MI   MI0012453  bmo-mir-2833-2
MI   MI0012997  bmo-mir-2833b
//
AC   MIPF0000887
ID   MIR2647
MI   MI0011964  mtr-MIR2647a
MI   MI0011965  mtr-MIR2647b
MI   MI0011966  mtr-MIR2647c
//
AC   MIPF0000888
ID   MIR2606
MI   MI0011857  mtr-MIR2606a
MI   MI0011858  mtr-MIR2606b
MI   MI0011859  mtr-MIR2606c
MI   MI0018415  mtr-MIR2606d
//
AC   MIPF0000889
ID   mir-2542
MI   MI0011677  dps-mir-2542-1
MI   MI0011680  dps-mir-2542-2
MI   MI0011683  dps-mir-2542-3
//
AC   MIPF0000890
ID   mir-980
MI   MI0005837  dme-mir-980
MI   MI0011594  dps-mir-980
MI   MI0011759  dsi-mir-980
MI   MI0013449  aae-mir-980
MI   MI0013617  cqu-mir-980
//
AC   MIPF0000891
ID   mir-3156
MI   MI0014184  hsa-mir-3156-1
MI   MI0014230  hsa-mir-3156-2
MI   MI0014242  hsa-mir-3156-3
//
AC   MIPF0000892
ID   MIR2679
MI   MI0012054  mtr-MIR2679a
MI   MI0012055  mtr-MIR2679b
MI   MI0012056  mtr-MIR2679c
//
AC   MIPF0000893
ID   mir-2976
MI   MI0013672  tgu-mir-2976-1
MI   MI0013673  tgu-mir-2976-3
MI   MI0013674  tgu-mir-2976-2
//
AC   MIPF0000894
ID   mir-3180
MI   MI0014214  hsa-mir-3180-1
MI   MI0014215  hsa-mir-3180-2
MI   MI0014217  hsa-mir-3180-3
MI   MI0016408  hsa-mir-3180-4
MI   MI0016409  hsa-mir-3180-5
//
AC   MIPF0000895
ID   mir-995
MI   MI0005856  dme-mir-995
MI   MI0011618  dps-mir-995
MI   MI0011745  dsi-mir-995
//
AC   MIPF0000896
ID   mir-785
MI   MI0005185  cel-mir-785
MI   MI0005418  cbr-mir-785
MI   MI0011098  crm-mir-785
//
AC   MIPF0000897
ID   mir-960
MI   MI0005815  dme-mir-960
MI   MI0011766  dsi-mir-960
//
AC   MIPF0000898
ID   MIR2615
MI   MI0011876  mtr-MIR2615a
MI   MI0011877  mtr-MIR2615b
MI   MI0011878  mtr-MIR2615c
//
AC   MIPF0000899
ID   MIR2949
MI   MI0013552  ghr-MIR2949a
MI   MI0013553  ghr-MIR2949b
MI   MI0013554  ghr-MIR2949c
//
AC   MIPF0000900
ID   mir-3179
MI   MI0014213  hsa-mir-3179-1
MI   MI0014216  hsa-mir-3179-2
MI   MI0014221  hsa-mir-3179-3
//
AC   MIPF0000901
ID   mir-3470
MI   MI0014696  mmu-mir-3470a
MI   MI0014697  mmu-mir-3470b
//
AC   MIPF0000902
ID   mir-76
MI   MI0000047  cel-mir-76
MI   MI0010977  cbr-mir-76
MI   MI0011043  crm-mir-76
//
AC   MIPF0000903
ID   mir-1538
MI   MI0007259  hsa-mir-1538
MI   MI0015273  ppy-mir-1538
//
AC   MIPF0000904
ID   mir-237
MI   MI0000312  cel-mir-237
MI   MI0010986  cbr-mir-237
MI   MI0011071  crm-mir-237
//
AC   MIPF0000905
ID   mir-4077
MI   MI0015628  cin-mir-4077a
MI   MI0015629  cin-mir-4077b
MI   MI0015630  cin-mir-4077c
//
AC   MIPF0000906
ID   mir-2772
MI   MI0012327  bmo-mir-2772b
MI   MI0012329  bmo-mir-2772a-1
MI   MI0012350  bmo-mir-2772a-2
//
AC   MIPF0000907
ID   MIR2617
MI   MI0011881  mtr-MIR2617a
MI   MI0011882  mtr-MIR2617c
MI   MI0011883  mtr-MIR2617b
//
AC   MIPF0000908
ID   mir-3204
MI   MI0014256  bmo-mir-3204a
MI   MI0014495  bmo-mir-3204b
//
AC   MIPF0000909
ID   mir-1002
MI   MI0005824  dme-mir-1002
MI   MI0011606  dps-mir-1002
MI   MI0011738  dsi-mir-1002
//
AC   MIPF0000910
ID   mir-959
MI   MI0005814  dme-mir-959
MI   MI0011611  dps-mir-959
MI   MI0011777  dsi-mir-959
//
AC   MIPF0000911
ID   mir-2797
MI   MI0012370  bmo-mir-2797a
MI   MI0012371  bmo-mir-2797b
MI   MI0012372  bmo-mir-2797c
//
AC   MIPF0000912
ID   mir-958
MI   MI0005812  dme-mir-958
MI   MI0011598  dps-mir-958
MI   MI0011741  dsi-mir-958
//
AC   MIPF0000913
ID   MIR2599
MI   MI0011849  mtr-MIR2599
MI   MI0011949  mtr-MIR2636
//
AC   MIPF0000914
ID   mir-992
MI   MI0005852  dme-mir-992
MI   MI0011764  dsi-mir-992
//
AC   MIPF0000915
ID   mir-2253
MI   MI0011161  ppc-mir-2253b
MI   MI0011168  ppc-mir-2253a
//
AC   MIPF0000916
ID   mir-976
MI   MI0005833  dme-mir-976
MI   MI0011773  dsi-mir-976
//
AC   MIPF0000917
ID   mir-1537
MI   MI0007258  hsa-mir-1537
MI   MI0015272  ppy-mir-1537
//
AC   MIPF0000918
ID   mir-1662
MI   MI0007396  gga-mir-1662
MI   MI0013646  tgu-mir-1662
MI   MI0018767  aca-mir-1662
//
AC   MIPF0000919
ID   mir-4283
MI   MI0015892  hsa-mir-4283-1
MI   MI0015982  hsa-mir-4283-2
//
AC   MIPF0000920
ID   MIR2594
MI   MI0011830  mtr-MIR2594a
MI   MI0011831  mtr-MIR2594b
//
AC   MIPF0000921
ID   mir-4017
MI   MI0015565  cin-mir-4017-1
MI   MI0015566  cin-mir-4017-2
//
AC   MIPF0000922
ID   mir-M8
MI   MI0005100  mdv1-mir-M8
MI   MI0006991  mdv1-mir-M13
//
AC   MIPF0000923
ID   mir-1003
MI   MI0005864  dme-mir-1003
MI   MI0011732  dsi-mir-1003
//
AC   MIPF0000924
ID   mir-1228
MI   MI0006318  hsa-mir-1228
MI   MI0015197  ppy-mir-1228
//
AC   MIPF0000925
ID   MIR2863
MI   MI0013025  osa-MIR2863a
MI   MI0013033  osa-MIR2863b
MI   MI0018060  osa-MIR2863c
//
AC   MIPF0000926
ID   mir-978
MI   MI0005835  dme-mir-978
MI   MI0011730  dsi-mir-978a
//
AC   MIPF0000927
ID   mir-2686
MI   MI0012120  cte-mir-2686a
MI   MI0012121  cte-mir-2686b
//
AC   MIPF0000928
ID   mir-4178
MI   MI0015733  cin-mir-4178a
MI   MI0015734  cin-mir-4178b
//
AC   MIPF0000929
ID   mir-H7
MI   MI0012167  hsv1-mir-H7
MI   MI0013558  hsv2-mir-H7
//
AC   MIPF0000930
ID   mir-1923
MI   MI0008393  bmo-mir-1923
MI   MI0013357  api-mir-1923
//
AC   MIPF0000931
ID   mir-977
MI   MI0005834  dme-mir-977
MI   MI0011729  dsi-mir-977
//
AC   MIPF0000932
ID   MIR1863
MI   MI0013044  osa-MIR1863c
MI   MI0013050  osa-MIR1863b
//
AC   MIPF0000933
ID   mir-2956
MI   MI0013640  tgu-mir-2956-1
MI   MI0013641  tgu-mir-2956-2
//
AC   MIPF0000934
ID   mir-2567
MI   MI0011711  dps-mir-2567a
MI   MI0011713  dps-mir-2567c
MI   MI0011715  dps-mir-2567b
//
AC   MIPF0000935
ID   mir-2980
MI   MI0013678  tgu-mir-2980-1
MI   MI0013853  tgu-mir-2980-2
//
AC   MIPF0000936
ID   MIR3522
MI   MI0015365  gso-MIR3522a
MI   MI0015366  gso-MIR3522b
MI   MI0018650  gma-MIR3522
//
AC   MIPF0000937
ID   mir-307as
MI   MI0011577  dme-mir-307b
MI   MI0011623  dps-mir-307b
//
AC   MIPF0000938
ID   mir-2355
MI   MI0011384  bta-mir-2355
MI   MI0015873  hsa-mir-2355
//
AC   MIPF0000939
ID   mir-647
MI   MI0003662  hsa-mir-647
MI   MI0015123  ppy-mir-647
//
AC   MIPF0000940
ID   mir-59
MI   MI0000030  cel-mir-59
MI   MI0011103  crm-mir-59
//
AC   MIPF0000941
ID   mir-1238
MI   MI0006328  hsa-mir-1238
MI   MI0015201  ppy-mir-1238
//
AC   MIPF0000942
ID   MIR1161
MI   MI0006222  cre-MIR1161a
MI   MI0015964  cre-MIR1161b
//
AC   MIPF0000943
ID   mir-1005
MI   MI0005866  dme-mir-1005
MI   MI0011752  dsi-mir-1005
//
AC   MIPF0000944
ID   mir-1803
MI   MI0007548  gga-mir-1803
MI   MI0013658  tgu-mir-1803
//
AC   MIPF0000945
ID   mir-2242
MI   MI0011210  ppc-mir-2242-1
MI   MI0011211  ppc-mir-2242-2
//
AC   MIPF0000946
ID   mir-1268
MI   MI0006405  hsa-mir-1268a
MI   MI0015226  ppy-mir-1268
//
AC   MIPF0000947
ID   mir-1805
MI   MI0007550  gga-mir-1805
MI   MI0013639  tgu-mir-1805
MI   MI0018774  aca-mir-1805
//
AC   MIPF0000948
ID   mir-BART18
MI   MI0004991  ebv-mir-BART18
MI   MI0013283  rlcv-mir-rL1-24
//
AC   MIPF0000949
ID   mir-964
MI   MI0005819  dme-mir-964
MI   MI0011756  dsi-mir-964
//
AC   MIPF0000950
ID   mir-928
MI   MI0005749  ame-mir-928
MI   MI0014766  nvi-mir-928
//
AC   MIPF0000951
ID   mir-4010
MI   MI0015551  cin-mir-4010-1
MI   MI0015552  cin-mir-4010-2
//
AC   MIPF0000952
ID   mir-998
MI   MI0013444  aae-mir-998
MI   MI0013632  cqu-mir-998
//
AC   MIPF0000953
ID   mir-2489
MI   MI0011578  dme-mir-2489
MI   MI0011779  dsi-mir-2489
//
AC   MIPF0000954
ID   mir-1889
MI   MI0013448  aae-mir-1889
MI   MI0013628  cqu-mir-1889
//
AC   MIPF0000955
ID   mir-BART9
MI   MI0003731  ebv-mir-BART9
MI   MI0013284  rlcv-mir-rL1-25
//
AC   MIPF0000956
ID   MIR2657
MI   MI0012004  mtr-MIR2657a
MI   MI0012005  mtr-MIR2657b
//
AC   MIPF0000957
ID   mir-991
MI   MI0005851  dme-mir-991
MI   MI0011733  dsi-mir-991
//
AC   MIPF0000958
ID   mir-4015
MI   MI0015561  cin-mir-4015-1
MI   MI0015562  cin-mir-4015-2
//
AC   MIPF0000959
ID   mir-BART14
MI   MI0003736  ebv-mir-BART14
MI   MI0013291  rlcv-mir-rL1-32
//
AC   MIPF0000960
ID   mir-2964
MI   MI0013651  tgu-mir-2964
MI   MI0015382  gga-mir-2964
MI   MI0015462  rno-mir-2964
MI   MI0017299  hsa-mir-2964a
//
AC   MIPF0000961
ID   mir-BART21
MI   MI0010627  ebv-mir-BART21
MI   MI0013282  rlcv-mir-rL1-23
//
AC   MIPF0000963
ID   mir-2861
MI   MI0013006  hsa-mir-2861
MI   MI0013007  mmu-mir-2861
//
AC   MIPF0000964
ID   mir-4012
MI   MI0015555  cin-mir-4012-1
MI   MI0015556  cin-mir-4012-2
//
AC   MIPF0000965
ID   mir-1305
MI   MI0006372  hsa-mir-1305
MI   MI0015263  ppy-mir-1305
//
AC   MIPF0000966
ID   mir-H5
MI   MI0008940  hsv1-mir-H5
MI   MI0014713  hsv2-mir-H5
//
AC   MIPF0000967
ID   mir-64_2
MI   MI0011091  crm-mir-64c
MI   MI0011126  crm-mir-64b
//
AC   MIPF0000968
ID   mir-1252
MI   MI0006434  hsa-mir-1252
MI   MI0015210  ppy-mir-1252
//
AC   MIPF0000969
ID   mir-1011
MI   MI0005872  dme-mir-1011
MI   MI0011771  dsi-mir-1011
//
AC   MIPF0000970
ID   mir-2822
MI   MI0012408  bmo-mir-2822-1
MI   MI0012439  bmo-mir-2822-2
//
AC   MIPF0000971
ID   mir-3119
MI   MI0014134  hsa-mir-3119-1
MI   MI0014135  hsa-mir-3119-2
//
AC   MIPF0000972
ID   mir-608
MI   MI0003621  hsa-mir-608
MI   MI0015093  ppy-mir-608
//
AC   MIPF0000973
ID   mir-1909
MI   MI0008330  hsa-mir-1909
MI   MI0015276  ppy-mir-1909
//
AC   MIPF0000974
ID   mir-788
MI   MI0005188  cel-mir-788
MI   MI0011106  crm-mir-788
//
AC   MIPF0000975
ID   mir-2494
MI   MI0011583  dme-mir-2494
MI   MI0011789  dsi-mir-2494
//
AC   MIPF0000976
ID   MIR2656
MI   MI0012002  mtr-MIR2656a
MI   MI0012003  mtr-MIR2656b
//
AC   MIPF0000977
ID   mir-2511
MI   MI0011637  dps-mir-2511-1
MI   MI0011638  dps-mir-2511-2
//
AC   MIPF0000978
ID   mir-2831
MI   MI0012428  bmo-mir-2831-1
MI   MI0012434  bmo-mir-2831-2
//
AC   MIPF0000979
ID   mir-1469
MI   MI0007074  hsa-mir-1469
MI   MI0015270  ppy-mir-1469
//
AC   MIPF0000980
ID   mir-2513
MI   MI0011640  dps-mir-2513a
MI   MI0011646  dps-mir-2513b
//
AC   MIPF0000981
ID   mir-2902
MI   MI0013077  bta-mir-2902-1
MI   MI0013078  bta-mir-2902-2
//
AC   MIPF0000982
ID   mir-921
MI   MI0005713  hsa-mir-921
MI   MI0015166  ppy-mir-921
//
AC   MIPF0000983
ID   mir-BART19
MI   MI0004992  ebv-mir-BART19
MI   MI0013288  rlcv-mir-rL1-29
//
AC   MIPF0000984
ID   mir-1269
MI   MI0006406  hsa-mir-1269a
MI   MI0015227  ppy-mir-1269
//
AC   MIPF0000985
ID   mir-1013
MI   MI0005874  dme-mir-1013
MI   MI0011770  dsi-mir-1013
//
AC   MIPF0000986
ID   MIR2871
MI   MI0013035  osa-MIR2871a
MI   MI0013036  osa-MIR2871b
//
AC   MIPF0000987
ID   mir-1910
MI   MI0008331  hsa-mir-1910
MI   MI0015277  ppy-mir-1910
//
AC   MIPF0000988
ID   MIR2610
MI   MI0011865  mtr-MIR2610a
MI   MI0011866  mtr-MIR2610b
//
AC   MIPF0000989
ID   mir-955
MI   MI0005807  dme-mir-955
MI   MI0011742  dsi-mir-955
//
AC   MIPF0000990
ID   MIR529_2
MI   MI0010924  sbi-MIR529
MI   MI0013241  zma-MIR529
//
AC   MIPF0000991
ID   mir-BART16
MI   MI0004989  ebv-mir-BART16
MI   MI0013278  rlcv-mir-rL1-19
//
AC   MIPF0000992
ID   MIR2088
MI   MI0010545  mtr-MIR2088a
MI   MI0012051  mtr-MIR2088b
//
AC   MIPF0000993
ID   mir-rL1-14
MI   MI0003733  ebv-mir-BART11
MI   MI0003750  rlcv-mir-rL1-14-1
MI   MI0013275  rlcv-mir-rL1-14-2
//
AC   MIPF0000994
ID   mir-2545
MI   MI0011660  dps-mir-2545b
MI   MI0011687  dps-mir-2545a
//
AC   MIPF0000995
ID   mir-971
MI   MI0005828  dme-mir-971
MI   MI0011595  dps-mir-971
MI   MI0013949  api-mir-971-1
MI   MI0013950  api-mir-971-2
MI   MI0016174  ame-mir-971
//
AC   MIPF0000996
ID   MIR899
MI   MI0005682  ppt-MIR899
MI   MI0010537  ppt-MIR2083
//
AC   MIPF0000997
ID   MIR2624
MI   MI0011891  mtr-MIR2624a
MI   MI0011892  mtr-MIR2624b
//
AC   MIPF0000998
ID   mir-1257
MI   MI0006391  hsa-mir-1257
MI   MI0015217  ppy-mir-1257
//
AC   MIPF0000999
ID   mir-784
MI   MI0005417  cbr-mir-784
MI   MI0011083  crm-mir-784
//
AC   MIPF0001000
ID   MIR2109
MI   MI0010579  gma-MIR2109
MI   MI0015369  gso-MIR2109
//
AC   MIPF0001001
ID   mir-1906
MI   MI0008321  mmu-mir-1906-1
MI   MI0015984  mmu-mir-1906-2
//
AC   MIPF0001002
ID   mir-3116
MI   MI0014128  hsa-mir-3116-1
MI   MI0014129  hsa-mir-3116-2
//
AC   MIPF0001003
ID   mir-2818
MI   MI0012402  bmo-mir-2818-1
MI   MI0012414  bmo-mir-2818-2
//
AC   MIPF0001004
ID   mir-2568
MI   MI0011716  dps-mir-2568a
MI   MI0011718  dps-mir-2568b
//
AC   MIPF0001005
ID   MIR2644
MI   MI0011959  mtr-MIR2644a
MI   MI0011960  mtr-MIR2644b
//
AC   MIPF0001006
ID   mir-961
MI   MI0005816  dme-mir-961
MI   MI0011753  dsi-mir-961
//
AC   MIPF0001007
ID   mir-4005
MI   MI0015523  cin-mir-4005a
MI   MI0015527  cin-mir-4005b
//
AC   MIPF0001008
ID   mir-2765
MI   MI0012319  bmo-mir-2765
MI   MI0013490  aae-mir-2765
//
AC   MIPF0001009
ID   mir-1822
MI   MI0007984  cel-mir-1822
MI   MI0010987  cbr-mir-1822
//
AC   MIPF0001010
ID   MIR2646
MI   MI0011962  mtr-MIR2646a
MI   MI0011963  mtr-MIR2646b
//
AC   MIPF0001011
ID   mir-962
MI   MI0005817  dme-mir-962
MI   MI0011767  dsi-mir-962
//
AC   MIPF0001012
ID   mir-2222
MI   MI0011004  cbr-mir-2222-1
MI   MI0011007  cbr-mir-2222-2
//
AC   MIPF0001013
ID   mir-303
MI   MI0000409  dme-mir-303
MI   MI0011785  dsi-mir-303
//
AC   MIPF0001014
ID   mir-2851
MI   MI0012990  bmo-mir-2851-2
MI   MI0012991  bmo-mir-2851-1
//
AC   MIPF0001015
ID   mir-1913
MI   MI0008334  hsa-mir-1913
MI   MI0015279  ppy-mir-1913
//
AC   MIPF0001016
ID   MIR2618
MI   MI0011884  mtr-MIR2618a
MI   MI0011885  mtr-MIR2618b
//
AC   MIPF0001017
ID   MIR2673
MI   MI0012040  mtr-MIR2673a
MI   MI0012041  mtr-MIR2673b
//
AC   MIPF0001018
ID   mir-3012
MI   MI0013873  hma-mir-3012a
MI   MI0013874  hma-mir-3012b
//
AC   MIPF0001019
ID   mir-247
MI   MI0000323  cel-mir-247
MI   MI0011097  crm-mir-247
//
AC   MIPF0001020
ID   mir-1260
MI   MI0006394  hsa-mir-1260a
MI   MI0015218  ppy-mir-1260
//
AC   MIPF0001021
ID   mir-1908
MI   MI0008329  hsa-mir-1908
MI   MI0015275  ppy-mir-1908
//
AC   MIPF0001022
ID   mir-3347
MI   MI0014405  bmo-mir-3347a
MI   MI0014467  bmo-mir-3347b
//
AC   MIPF0001023
ID   mir-2996
MI   MI0013828  tgu-mir-2996-1
MI   MI0013829  tgu-mir-2996-2
//
AC   MIPF0001024
ID   mir-2979
MI   MI0013677  tgu-mir-2979-1
MI   MI0013852  tgu-mir-2979-2
//
AC   MIPF0001025
ID   mir-1972
MI   MI0009982  hsa-mir-1972-1
MI   MI0015977  hsa-mir-1972-2
MI   MI0019316  hsa-mir-5708
//
AC   MIPF0001026
ID   mir-3199
MI   MI0014247  hsa-mir-3199-1
MI   MI0014248  hsa-mir-3199-2
//
AC   MIPF0001027
ID   mir-2957
MI   MI0013642  tgu-mir-2957
MI   MI0015944  bta-mir-2957
//
AC   MIPF0001028
ID   mir-3160
MI   MI0014189  hsa-mir-3160-1
MI   MI0014190  hsa-mir-3160-2
//
AC   MIPF0001029
ID   mir-2574
MI   MI0011650  dps-mir-2574b
MI   MI0011723  dps-mir-2574a
//
AC   MIPF0001030
ID   MIR2588
MI   MI0011805  mtr-MIR2588a
MI   MI0011806  mtr-MIR2588b
//
AC   MIPF0001031
ID   mir-1559
MI   MI0007284  gga-mir-1559
MI   MI0013738  tgu-mir-1559
//
AC   MIPF0001032
ID   mir-2954
MI   MI0013634  gga-mir-2954
MI   MI0013660  tgu-mir-2954
//
AC   MIPF0001033
ID   mir-4315
MI   MI0015844  hsa-mir-4315-1
MI   MI0015983  hsa-mir-4315-2
//
AC   MIPF0001034
ID   mir-2820
MI   MI0012404  bmo-mir-2820-1
MI   MI0012440  bmo-mir-2820-2
//
AC   MIPF0001035
ID   mir-963
MI   MI0005818  dme-mir-963
MI   MI0011755  dsi-mir-963
//
AC   MIPF0001036
ID   mir-1200
MI   MI0006332  hsa-mir-1200
MI   MI0015186  ppy-mir-1200
//
